asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,coupon_text
B0C9LPCS42,"Nothing Phone (2) - 512 GB + 12 GB Ram, Glyph Interface, OS 2.0, 50 MP Dual Camera,OIS, 6.7” LTPO OLED Display, 4700mAh Battery, Water Resistant IP54, LTE, GSM only, Android Phone, Dark Grey",$689.99 ,,USD,4.5,224,6,$640.28 ,FALSE,FALSE,FALSE,,FALSE,More Buying Choices,FREE delivery,TRUE,,,
B0CY8Q7V4S,Samsung Galaxy A35 5G A356E 128GB Dual-SIM GSM Unlocked Android Smartphone (Latin Variant/US Compatible LTE) - Awesome Ice Blue,$255.00 ,,USD,4.2,51,11,$244.97 ,FALSE,FALSE,TRUE,Only 19 left in stock - order soon.,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 Only 19 left in stock - order soon.",FALSE,,,
B07ZR9YHPY,Vtech AT2909/CL2909 Corded Speakerphone,$34.67 ,,USD,4.2,290,22,$13.98 ,FALSE,FALSE,TRUE,,FALSE,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0D7HWR5QG,"Google Pixel 9 Pro XL - Unlocked Android Smartphone with Gemini, Triple Rear Camera System, 24-Hour Battery, and 6.8&quot; Super Actua Display - Obsidian - 256 GB","$1,199.00 ",,USD,4.3,41,3,"$1,151.04 ",FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B0CV73SG4Z,"SAMSUNG Galaxy S24 Ultra 5G S9280 Physical Dual SIM 512GB 12GB RAM AI Smartphone, Factory Unlocked, Global Model, Long Battery Life - Titanium Violet",$993.90 ,,USD,4.3,43,1,$993.90 ,FALSE,FALSE,FALSE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B003DNSA6M,"XBLUE Add-on Phone for X16 Office Phone System (XB1670-00, Charcoal)",$199.99 ,,USD,4.3,115,2,$69.94 ,FALSE,FALSE,FALSE,,FALSE,More Buying Choices,"FREE delivery Thu, Sep 26 Or fastest delivery Tomorrow, Sep 20",FALSE,,,
B0DCFYC1N9,K60 Unlocked 5G Smart Phone 2024 Android 13 Cell Phone 8GB+256GB 8-Core Smart Phones 6.7&quot; HD Screen 24MP+64MP Camera 6800mAh Battery Standby 5G Dual SIM Cell Phone with Android Phone (Azure),$99.99 ,,USD,3.5,7,1,$99.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Wed, Sep 25",FALSE,,,
B08CHRHFRL,Samsung Galaxy A01 16GB BLACK VERIZON (Renewed),$57.00 ,$79.90 ,USD,3.9,359,25,$49.00 ,FALSE,FALSE,TRUE,,TRUE,100+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B08XJVZT4R,"OnePlus Nord N10 5G Unlocked, Midnight Ice​, 6GB RAM + 128GB storage, US Version (Renewed)",$128.00 ,,USD,4,320,4,$119.90 ,FALSE,FALSE,TRUE,Only 13 left in stock - order soon.,TRUE,More Buying Choices,"FREE delivery Thu, Sep 26 Only 13 left in stock - order soon.",TRUE,,,
B07RBMP5V4,"Sangyn Retro Wall Phones for Landline with Mechanical Ringer Corded Telephone Wall Mounted with Indicator Waterproof Old Style Landline Phones for Home Kitchen, Red",$34.98 ,$38.98 ,USD,4,1645,1,$34.98 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0BCF3YGGF,"Samsung Galaxy S22 5G (128GB, 8GB) 6.2&quot; 120Hz, 50MP 4K Camera (Fully Unlocked, US &amp; Global) S901U1 (w/ 25W Super Fast Charge Cube, Black)(Renewed)",$249.99 ,$270.00 ,USD,4.1,142,11,$219.00 ,FALSE,FALSE,FALSE,,FALSE,200+ bought in past month,"FREE delivery Mon, Sep 23",FALSE,,,
B08PMLLQ6P,"SAMSUNG Galaxy A71 5G (128GB, 6GB) 6.7&quot; AMOLED+, Snapdragon 765G, 4500mAh Battery, Global 5G Volte GSM AT&amp;T Unlocked (T-Mobile, Metro, Straight Talk) US Warranty A716U (Prism Cube Black)",$229.72 ,,USD,3.4,186,6,$125.99 ,FALSE,FALSE,FALSE,,FALSE,50+ bought in past month,FREE delivery,FALSE,,,
B07CCNTHYH,"Alcatel 1 5033J Unlocked Smartphone Dual Sim 5&quot; 18:9 Display, Android Oreo (Go Edition), 8MP Rear Camera, 4G LTE - Works Worldwide &amp; in The U.S GSM Carriers -Black",$59.99 ,$62.99 ,USD,3.8,161,4,$39.00 ,FALSE,FALSE,TRUE,Only 11 left in stock - order soon.,FALSE,Typical: ,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",FALSE,,,
B0BJH9DSDV,SIMBROS Unlocked FLIP 4 AT&amp;T SMARTFLIP IV U102AA 4G 4GB Phone -Works with AT&amp;T T-Mobile &amp; Cricket -NOT Good for VERIZON Simkey,$69.99 ,,USD,3.5,77,3,$49.99 ,FALSE,FALSE,TRUE,,TRUE,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Tue, Sep 24",FALSE,,,
B0D41Q7FBN,"DOOGEE N55 Plus Android 14 Cell Phone Unlocked(2024), 20GB+128GB/TF 1TB, 5150mAh Battery Octa-Core Unlocked Phone, 6.56&quot;+90Hz Display, Dual Camera/Dual SIM 4G Smartphones with Face ID &amp; OTG(Black)",$199.99 ,,USD,4.2,15,2,$101.15 ,FALSE,FALSE,TRUE,Only 2 left in stock - order soon.,FALSE,More Buying Choices,"FREE delivery Tue, Sep 24 Only 2 left in stock - order soon.",FALSE,,,
B09P3LLRGG,"It can Edit 9 one Touch Memory Speed Dialing and Images, Elderly Image Phone, Phone for Patients with Alzheimer&#x27;s Disease and Enlarged Phone for Patients with Hearing Impairment",$29.99 ,,USD,3.9,284,2,$21.99 ,FALSE,FALSE,TRUE,,FALSE,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0D8PN6CPQ,"TOCOL 3 in 1 Magnetic for iPhone 16 Case, Upgraded Full Camera Protection, Compatible with Magsafe, 16FT Drop Protection, Translucent Matte Back Bumper Phone Cover 6.1-Inch（Black）",$14.99 ,$24.99 ,USD,4.6,4022,1,$14.99 ,FALSE,FALSE,TRUE,,TRUE,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0D3F44F6B,"TONEOF 66&quot; Automatic Tripod,Auto-Open Phone Tripod Stand with Magnetic Rechargable Remote,360° Vertical &amp; Horizontal Rotatable Travel Tripod,Stable Cell Phone Tripod for iPhone/Android（Black）",$34.99 ,,USD,4.7,123,1,$34.99 ,FALSE,FALSE,TRUE,,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0CJ8YT4K5,"Power Charger, 3-in-1 65W GaN Type C Charger, Fast Charging Wall Charger,All-Round Protection USB C Charger Block for Nothing Phone and iPad Pro, iPhone 12/13/14/15,Galaxy S",$39.00 ,,USD,4.6,47,1,$39.00 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Wed, Sep 25",FALSE,,,
B0D1CWR48M,"Prepaid USA SIM Card, 25GB/365 Day, 4G LTE &amp; 5G on Verizon, T Mobile &amp; ATT, Data Only SIM Card for Unlocked IoT Device, Compatible with Cell Phones, GPS Tracker, Security, Trail Camera",$139.00 ,,USD,4.7,4,1,$139.00 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Tue, Sep 24",FALSE,,,Save $30.00 with coupon
B0D3WTGSJY,"Ring Light [3 Color, 5 Brightness &amp; Timer] 3.5&#x27;&#x27; Small Video Conference Lighting Clip On Monitor Laptop iPad Phone, USB Plug Dimmable Selfie Light for Working, Meeting, YouTube/TikTok Content Creator",$15.99 ,,USD,4.4,82,1,$15.99 ,FALSE,FALSE,TRUE,,FALSE,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0DDY54XPY,"UMIDIGI F3 (8GB+128GB) Unlocked Cell Phone, NFC, Android11, 6.7inch HD Full Screen, 5150mAh Battery, Smartphone with 48MP AI Triple Camera, 18W Fast Charging, Dual SIM",$135.99 ,,USD,3.6,104,1,$135.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Wed, Sep 25",FALSE,,,
B0D5CVTSZ1,"Magnetic Neck Mount for Phones, Hands Free POV/Vlog Selfie Mount Flexible Neck Phone Holder for Recording, Magnetic Phone Chest Mount for iPhone 15 14 13 12 Seires and All Smartphones",$27.49 ,$29.94 ,USD,4.6,38,1,$27.49 ,FALSE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,Save 20% with coupon
B0CZ3YPSRX,"Gimbal Stabilizer for Smartphone, 3-Axis Phone Gimbal Portable and Foldable with AI Tracking Sensor Magnetic Fill Light, Gimbal Stabilizer for iPhone &amp; Android, Phone stabilizer for Video Recording",$99.99 ,,USD,4.7,8,1,$99.99 ,FALSE,FALSE,TRUE,,FALSE,,"FREE delivery Thu, Sep 26",FALSE,,,Save 50% with coupon
B0CHB24KQJ,"[True Military-Grade] Car Phone Holder【2024 Stronger Suction &amp; Clip】 Universal Cell Phone Holder for Car Mount for Dashboard Windshield Air Vent Long Arm Cell Phone Car Mount Thick Case,Purple",$39.99 ,$45.99 ,USD,4.4,2589,1,$39.99 ,FALSE,FALSE,TRUE,,FALSE,50+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,
B01LXOPZ4W,"Wall Mount Cell Phone Charging Shelf | Multi-Device Station with 8 Ports | Compatible with Apple iPhone, iPad, Samsung, Android, Tablets and More! (18&quot; x 9&quot;)",$273.00 ,,USD,4.1,45,1,$273.00 ,FALSE,FALSE,FALSE,,FALSE,,FREE delivery Sep 25 - 30,FALSE,,,
B0CXPJK7F7,"Sensyne 92&quot; Cell Phone Tripod, Selfie Stick Tripod with 16.5&quot; Flexible Gooseneck, Overhead Phone Stand for Video Recording, Photography, Compatible with Phone, Camera",$29.99 ,,USD,4.6,29066,1,$29.99 ,TRUE,FALSE,TRUE,,FALSE,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",FALSE,,,
B0CQ237PFS,"Portable Charger 33800mAh USB C Power Bank with Built-in Cables &amp; AC Wall Plug,25W Fast Charging+QC 4.0 Phone Charger,4 Output LCD Display Battery Pack Compatible with iPhone15/14,Samsung,Android etc",$45.95 ,$69.95 ,USD,4.4,672,1,$45.95 ,FALSE,FALSE,TRUE,,FALSE,3K+ bought in past month,"FREE delivery Tue, Sep 24",FALSE,,,Save 20% with coupon
